id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts20573,The IT Crowd,SHOW,2006,TV-14,25,"['comedy', 'european']",['GB'],5,tt0487831,8.5,155675,39.786,8.13
tm113842,Minority Report,MOVIE,2002,PG-13,144,"['thriller', 'action', 'crime', 'scifi']",['US'],,tt0181689,7.6,560336,27.119,7.331
tm100029,Scott Pilgrim vs. the World,MOVIE,2010,PG-13,112,"['comedy', 'romance', 'action', 'fantasy']","['GB', 'CA', 'US', 'JP']",,tt0446029,7.5,435120,35.09,7.457
tm56184,The Dark Knight,MOVIE,2008,PG-13,152,"['drama', 'thriller', 'action', 'crime']","['GB', 'US']",,tt0468569,9,2684317,81.703,8.508
ts5716,The Amazing Race,SHOW,2001,TV-PG,48,"['reality', 'family', 'action']",['US'],34,tt1289458,7.8,14888,37.313,6.804
ts22011,Heartland,SHOW,2007,TV-PG,44,"['drama', 'family']",['CA'],16,tt1094229,8.5,17597,89.589,8.29
ts11313,DEATH NOTE,SHOW,2006,TV-14,24,"['animation', 'drama', 'fantasy', 'thriller', 'crime']",['JP'],1,tt0877057,9,334730,114.187,8.642
ts31787,Monster,SHOW,2004,TV-14,23,"['drama', 'crime', 'thriller', 'animation']",['JP'],1,tt0434706,8.7,33682,63.186,8.577
tm137072,The Hangover,MOVIE,2009,R,100,['comedy'],"['US', 'DE']",,tt1119646,7.7,797535,93.271,7.309
ts20305,Naruto,SHOW,2002,TV-PG,23,"['action', 'scifi', 'comedy', 'animation', 'fantasy', 'thriller']",['JP'],6,tt0409591,8.4,107461,216.208,8.359
tm115982,The Lord of the Rings: The Two Towers,MOVIE,2002,PG-13,179,"['action', 'fantasy', 'drama']","['NZ', 'US']",,tt0167261,8.8,1684864,87.778,8.375
tm142381,The Lord of the Rings: The Return of the King,MOVIE,2003,PG-13,201,"['fantasy', 'action', 'drama']","['NZ', 'US']",,tt0167260,9,1865989,83.617,8.474
ts34569,Mononoke,SHOW,2007,TV-MA,22,"['animation', 'thriller', 'scifi', 'horror', 'fantasy']",['JP'],1,tt1992935,8.3,2437,12.401,7.9
tm169295,Brokeback Mountain,MOVIE,2005,R,134,"['drama', 'romance', 'european']","['CA', 'US']",,tt0388795,7.7,363924,28.627,7.8
ts17942,Chappelle's Show,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],3,tt0353049,8.8,66715,14.284,8
tm74402,The Mist,MOVIE,2007,R,126,"['thriller', 'horror', 'scifi']",['US'],,tt0884328,7.1,317831,29.464,6.884
ts327,Ancient Aliens,SHOW,2010,TV-PG,46,"['scifi', 'documentation', 'fantasy', 'history']",['US'],19,tt1643266,8.1,21,74.582,6.88
tm105329,Road to Perdition,MOVIE,2002,R,117,"['thriller', 'drama', 'documentation', 'crime']",['US'],,tt0257044,7.7,273370,21.732,7.359
tm97441,Easy A,MOVIE,2010,PG-13,93,"['comedy', 'drama', 'romance', 'european']",['US'],,tt1282140,7,397339,23.934,6.817
ts31263,The Mole,SHOW,2001,TV-14,47,['reality'],['US'],5,tt0294149,7.7,1269,23.642,6.833
tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,"['drama', 'european']",['US'],,tt0454921,8,523095,53.571,7.902
ts15349,American Pickers,SHOW,2010,TV-PG,46,"['reality', 'documentation']",['US'],31,tt1596786,7,7997,27.393,7.131
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'thriller', 'war', 'fantasy']",['JP'],3,tt1196006,8.7,62367,53.711,8.471
ts20640,Pawn Stars,SHOW,2009,TV-PG,25,"['reality', 'comedy', 'documentation', 'drama']",['US'],21,tt1492088,7.2,17171,78.91,7.232
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,TV-Y7,22,"['comedy', 'scifi', 'animation', 'drama', 'music', 'family', 'fantasy']","['CA', 'US']",9,tt1751105,7.7,21497,96.471,8.1
tm88738,Closer,MOVIE,2004,R,103,"['drama', 'romance']","['GB', 'US']",,tt0376541,7.2,224756,17.708,6.835
tm86637,The Aviator,MOVIE,2004,PG-13,170,['drama'],"['US', 'CA', 'DE']",,tt0338751,7.5,367757,23.545,7.223
ts29186,The Hills,SHOW,2006,TV-PG,23,"['reality', 'drama', 'music']",['US'],6,tt0489598,3.7,11389,11.089,4.8
tm92619,Burlesque,MOVIE,2010,PG-13,119,"['drama', 'music', 'romance']",['US'],,tt1126591,6.4,88047,14.46,7.2
ts6644,Borgen,SHOW,2010,TV-MA,58,"['drama', 'european']",['DK'],4,tt1526318,8.5,27693,24.1,8.082
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],4,tt1659175,7.9,7180,34.902,8.1
ts22018,iCarly,SHOW,2007,TV-G,26,"['family', 'comedy', 'romance']",['US'],6,tt0972534,6.7,41021,95.547,8
tm181571,Zathura: A Space Adventure,MOVIE,2005,PG,104,"['scifi', 'family', 'fantasy', 'action', 'comedy']",['US'],,tt0406375,6.2,107941,35.462,6.4
tm174703,The Longest Yard,MOVIE,2005,PG-13,109,"['comedy', 'crime', 'sport']",['US'],,tt0398165,6.4,184242,38.231,6.595
tm30205,Ip Man,MOVIE,2008,R,106,"['drama', 'comedy', 'action', 'history']","['CN', 'HK']",,tt1220719,8,226508,13.05,7.746
ts22456,Ned's Declassified School Survival Guide,SHOW,2004,TV-G,25,"['comedy', 'family']",['US'],3,tt0405576,7.4,18499,54.795,8.547
tm90305,Secret Window,MOVIE,2004,PG-13,96,"['thriller', 'drama']",['US'],,tt0363988,6.5,200443,20.567,6.573
tm35112,A Knight's Tale,MOVIE,2001,PG-13,132,"['action', 'drama', 'romance']",['US'],,tt0226912,7,182511,33.279,6.862
tm133732,Underworld,MOVIE,2004,R,121,"['thriller', 'crime', 'drama', 'action', 'fantasy', 'european']","['DE', 'HU', 'GB', 'US']",,tt0320691,6.8,8,38.657,6.797
ts27541,Intervention,SHOW,2005,TV-14,51,['documentation'],['US'],24,,,,10.611,6.838
tm138894,Transformers: Revenge of the Fallen,MOVIE,2009,PG-13,149,"['scifi', 'action']",['US'],,tt1055369,5.9,411941,28.765,6.1
tm155309,Julie & Julia,MOVIE,2009,PG-13,123,"['romance', 'drama']",['US'],,tt1135503,7,122606,13.752,6.7
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],,tt0314353,6.6,125093,50.882,6.8
ts31820,Laguna Beach,SHOW,2004,TV-PG,23,"['reality', 'drama']",['US'],4,tt0426738,4.8,3917,9.863,6.1
tm88027,Along Came Polly,MOVIE,2004,PG-13,90,"['comedy', 'romance']",['US'],,tt0343135,6,139012,19.936,5.984
ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,23,"['comedy', 'scifi', 'family', 'fantasy', 'animation']",['US'],10,tt0235918,7.2,38046,101.518,7.628
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['comedy', 'drama']",['JP'],5,tt1882928,8.6,2601,10.609,8
ts26091,The Staircase,SHOW,2004,TV-MA,49,"['crime', 'documentation', 'drama']",['FR'],2,tt0388644,7.8,21531,9.965,7.565
tm109300,Resident Evil,MOVIE,2002,R,100,"['horror', 'action', 'scifi', 'european']","['FR', 'DE', 'GB', 'CA']",,tt0120804,6.6,275939,22.082,6.601
ts38488,Hidden Passion,SHOW,2003,TV-14,43,"['drama', 'romance']",['CO'],2,tt0387763,7.8,2632,164.924,7.644
tm151176,G.I. Joe: The Rise of Cobra,MOVIE,2009,PG-13,118,"['thriller', 'action', 'scifi', 'european']","['US', 'CZ']",,tt1046173,5.7,210846,42.644,5.763
ts30311,Victorious,SHOW,2010,TV-G,24,"['comedy', 'family', 'romance', 'drama', 'music', 'sport']",['US'],4,tt11371204,7,26452,66.645,8.222
tm44491,Flushed Away,MOVIE,2006,PG,85,"['comedy', 'fantasy', 'animation', 'action', 'drama', 'family', 'romance']","['GB', 'US']",,tt0424095,6.6,130250,35.96,6.2
ts22267,Trailer Park Boys,SHOW,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12,tt0290988,8.6,45813,41.731,7.887
tm149432,Seabiscuit,MOVIE,2003,PG-13,141,"['drama', 'history', 'sport']",['US'],,tt0329575,7.3,74525,13.594,7
tm27268,Monster House,MOVIE,2006,PG,90,"['comedy', 'family', 'fantasy', 'animation']",['US'],,tt0385880,6.6,125479,39.676,6.659
tm178788,King Kong,MOVIE,2005,PG-13,187,"['drama', 'action', 'romance']","['DE', 'NZ', 'US']",,tt0360717,7.2,429687,50.69,6.858
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['animation', 'drama', 'family', 'action', 'comedy']",['CA'],6,tt1173427,7.4,11992,16.571,7.3
ts32186,Sonic X,SHOW,2003,TV-Y7,21,"['action', 'family', 'animation', 'comedy', 'fantasy', 'scifi', 'drama', 'thriller']","['JP', 'US']",3,tt0367413,6.2,5003,32.456,7.606
tm54010,The Order of Myths,MOVIE,2008,,97,['documentation'],['US'],,tt1157694,6.9,474,2.243,6.5
ts22318,Winx Club,SHOW,2004,TV-G,23,"['scifi', 'action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],8,tt0421482,6.2,6700,57.992,8.2
tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'history', 'thriller', 'crime']",['US'],,tt0478087,6.8,256494,28.294,6.69
ts21464,Zoey 101,SHOW,2005,TV-G,25,"['drama', 'comedy', 'romance', 'family']",['US'],4,tt0415463,6.1,16416,48.5,8.183
tm79939,Spanglish,MOVIE,2004,PG-13,130,"['comedy', 'drama', 'romance']",['US'],,tt0371246,6.4,85726,24.12,6
tm109495,Spirit: Stallion of the Cimarron,MOVIE,2002,G,82,"['western', 'animation', 'drama', 'family']",['US'],,tt0166813,7.2,78881,66.623,7.692
ts52881,kimi ni todoke -From Me to You-,SHOW,2009,TV-G,22,"['drama', 'comedy', 'animation', 'music', 'romance']",['JP'],2,tt1745240,7.8,4300,21.514,8.579
tm97428,Leap Year,MOVIE,2010,PG,100,"['comedy', 'romance', 'european']","['IE', 'US']",,tt1216492,6.4,106798,33.28,6.882
tm115660,Enough,MOVIE,2001,PG-13,114,"['thriller', 'drama', 'crime']",['US'],,tt0278435,5.1,18,17.014,6.648
tm132647,Gamer,MOVIE,2009,R,95,"['thriller', 'action', 'scifi']",['US'],,tt1034032,5.7,136745,19.707,5.719
tm31857,The Pink Panther,MOVIE,2006,PG,93,"['comedy', 'thriller', 'crime', 'action', 'family', 'animation']","['US', 'CZ']",,tt0383216,5.6,88700,20.745,5.824
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['drama', 'comedy']",['IN'],,tt1187043,8.4,406051,33.023,7.98
tm40148,Gridiron Gang,MOVIE,2006,PG-13,125,"['drama', 'crime', 'sport']",['US'],,tt0421206,7.1,78301,37.007,6.998
tm94422,Resident Evil: Apocalypse,MOVIE,2004,R,94,"['action', 'scifi', 'horror', 'thriller', 'european']","['GB', 'US', 'CA']",,tt0318627,6.1,202887,20.554,6.34
tm96208,Resident Evil: Afterlife,MOVIE,2010,R,97,"['action', 'horror', 'scifi', 'european', 'drama', 'fantasy', 'thriller']","['US', 'CA', 'DE']",,tt1220634,5.8,174100,1.634,6.042
tm47321,Seven Pounds,MOVIE,2008,PG-13,123,"['drama', 'romance']",['US'],,tt0814314,7.6,306717,19.165,7.609
tm185635,The Legend of Zorro,MOVIE,2005,PG,129,"['action', 'western', 'romance', 'thriller']","['MX', 'US']",,tt0386140,5.9,103951,21.725,6.1
ts1413,Autumn's Concerto,SHOW,2009,TV-14,58,"['drama', 'romance']",['TW'],1,tt3530668,7.9,530,7.029,7.286
ts24028,Still Game,SHOW,2002,TV-MA,29,"['comedy', 'european']",['GB'],9,tt0281491,8.9,8365,6.356,8.25
ts21740,Black Butler,SHOW,2008,TV-MA,25,"['animation', 'comedy', 'drama', 'thriller', 'scifi', 'fantasy', 'crime', 'action', 'horror']",['JP'],3,tt1316554,8.2,1997,40.591,7.5
tm94430,Nora's Will,MOVIE,2009,,92,"['drama', 'comedy', 'thriller']",['MX'],,tt1143148,7.2,1087,1.513,7
tm169128,An Elf's Story,MOVIE,2010,,24,"['animation', 'family', 'fantasy']",['US'],,tt2094761,5,580,3.066,2.5
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1,tt10442802,7.8,12768,61.901,8.269
tm30170,Don,MOVIE,2006,PG-13,178,"['thriller', 'drama', 'action', 'crime', 'european']",['IN'],,tt0461936,7.1,38540,9.163,7
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],2,tt1279024,8,16549,31.012,8.393
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],1,tt0816397,8.2,10614,24.642,8.339
tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,"['comedy', 'drama', 'crime', 'history']",['IN'],,tt0460895,8.1,119995,9.799,7.2
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,G,207,"['documentation', 'music']","['GB', 'US', 'JP']",,,,,7.642,7.7
tm82836,Daddy's Little Girls,MOVIE,2007,PG-13,100,"['romance', 'comedy', 'drama']",['US'],,tt0778661,5.8,7930,13.175,7
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['drama', 'romance', 'history']","['GB', 'US']",,tt0467200,6.7,115160,20.274,6.6
tm82765,Swades,MOVIE,2004,G,189,"['drama', 'european']","['IN', 'US']",,tt0367110,8.2,92794,9.545,7.316
ts14102,Bo on the Go!,SHOW,2007,,22,['animation'],['CA'],4,tt1516172,4.3,136,2.841,6
tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,2008,,60,['comedy'],['CA'],,tt1324027,7.8,3555,7.242,7.388
tm137919,New in Town,MOVIE,2009,PG,97,"['comedy', 'romance']",['US'],,tt1095174,5.6,24056,9.404,5.798
tm134407,Dev.D,MOVIE,2009,PG-13,144,"['comedy', 'drama', 'romance']",['IN'],,tt1327035,7.9,31177,7.154,6.9
ts178360,El cartel 2 - La guerra total,SHOW,2010,TV-MA,44,"['thriller', 'war', 'action', 'crime', 'horror']",['CO'],1,tt1667724,6.7,243,,
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,,60,['comedy'],['US'],,tt1188112,7.6,1813,3.456,7.5
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"['scifi', 'comedy', 'action', 'fantasy', 'thriller', 'animation', 'family', 'romance']",['FR'],5,tt0417311,7.3,5361,29.464,7.3
ts20526,The Game,SHOW,2006,TV-14,22,"['drama', 'comedy', 'romance', 'sport']",['US'],10,tt0772137,6.8,4597,25.811,8.2
ts21664,One on One,SHOW,2001,TV-14,20,['comedy'],['US'],5,tt0284770,7.1,2401,15.999,7.722
tm132321,Daddy Day Care,MOVIE,2003,PG,88,"['comedy', 'family']",['US'],,tt0317303,5.6,70718,24.008,5.9
tm95493,You Will Meet a Tall Dark Stranger,MOVIE,2010,R,98,"['romance', 'drama', 'comedy']","['ES', 'GB', 'US']",,tt1182350,6.3,46554,9.082,5.911
tm97072,Eat Pray Love,MOVIE,2010,PG-13,133,"['drama', 'romance']",['US'],,tt0879870,5.8,100026,19.052,6.23
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,['comedy'],['CO'],1,tt1233451,7.2,236,60.82,7.772
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'family', 'fantasy']",['AU'],3,tt0491603,7.2,16221,51.258,7.816
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,TV-14,44,"['documentation', 'history', 'war', 'european']",['FR'],1,tt6953928,7.6,682,2.548,7.4
ts12444,The Fierce Wife,SHOW,2010,TV-MA,59,['drama'],['TW'],1,tt4304720,7.3,106,13.992,4.8
tm30112,AÅ›oka,MOVIE,2001,R,168,"['war', 'action', 'drama', 'history', 'romance']",['IN'],,tt0256618,6.5,13930,10.475,6.432
tm28366,A Wednesday!,MOVIE,2008,PG,103,"['thriller', 'drama', 'action', 'crime']",['IN'],,tt1280558,8.1,79787,9.793,7.021
tm130647,Chloe,MOVIE,2010,R,96,"['drama', 'thriller', 'romance', 'european']","['US', 'FR', 'CA']",,tt1352824,6.3,75039,21.26,6.1
ts1464,The Cartel,SHOW,2008,TV-MA,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],2,tt1260520,8,804,150.3,7.53
tm141070,Hachi: A Dog's Tale,MOVIE,2009,G,93,"['drama', 'family']","['US', 'GB']",,tt1028532,8.1,290993,42.584,8
tm133797,Monsters vs Aliens,MOVIE,2009,PG,94,"['action', 'scifi', 'animation', 'family', 'comedy', 'thriller', 'fantasy']",['US'],,tt0892782,6.4,166773,36.743,6.198
ts27459,The Legend of Bruce Lee,SHOW,2008,,45,"['action', 'drama']",['CN'],1,tt1059455,7,1422,26.884,6
ts911,Basketball Wives,SHOW,2010,TV-14,40,['reality'],['US'],10,tt1637756,3.6,728,7.974,7.5
tm104880,Louis C.K.: Hilarious,MOVIE,2010,,84,['comedy'],['US'],,tt1421373,8.3,12383,6.682,7.857
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,97,"['fantasy', 'comedy', 'family', 'horror']","['US', 'CA']",,tt1451423,5.9,3526,21.046,6.47
tm152406,The Taking of Pelham 1 2 3,MOVIE,2009,R,106,"['thriller', 'action', 'crime']",['US'],,tt1111422,6.4,200652,19.157,6.33
tm164557,Initial D,MOVIE,2005,,105,"['drama', 'romance', 'action', 'comedy']","['JP', 'HK']",,tt0439630,6.3,9085,16.619,6.8
ts20535,The Garfield Show,SHOW,2009,TV-G,18,"['animation', 'comedy', 'family', 'european']",['US'],5,tt1470837,5.4,2791,23.19,5.3
tm44634,Kevin James: Sweat the Small Stuff,MOVIE,2001,,42,"['comedy', 'documentation']",['US'],,tt0305727,7.4,1112,1.738,7.1
tm89039,Duck Season,MOVIE,2005,R,90,"['comedy', 'drama']",['MX'],,tt0407246,7.2,4288,4.98,6.9
ts20358,Half & Half,SHOW,2002,TV-14,21,['comedy'],['US'],4,tt0320024,7.1,1954,9.255,8.2
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'drama', 'family', 'music']",['US'],4,tt1131746,6.4,13027,56.552,8.669
ts21421,Pocoyo,SHOW,2005,TV-G,9,"['animation', 'comedy', 'family', 'european']","['ES', 'GB']",4,tt0487849,4,99,51.155,7.034
tm464888,Love Aaj Kal,MOVIE,2009,PG-13,141,"['drama', 'comedy', 'romance']",['IN'],,tt1275863,6.8,16443,3.097,5.5
tm150521,Accident,MOVIE,2009,R,89,"['drama', 'thriller']",['HK'],,tt1202514,6.6,3488,8.551,6.6
ts23797,Black & White,SHOW,2009,TV-14,37,"['action', 'comedy', 'sport', 'crime']",['TW'],3,tt9531354,7.6,334,4.708,8.9
ts67595,El Escamoso,SHOW,2001,TV-14,44,"['comedy', 'drama']",['CO'],1,tt0283770,7.5,365,23.727,7.8
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,110,"['comedy', 'romance']",['US'],,tt0762107,5.9,149609,20.289,6.019
tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,2006,,72,"['comedy', 'documentation']",['US'],,tt0815456,7.8,4056,2.973,7.094
tm22540,Phir Hera Pheri,MOVIE,2006,,155,"['comedy', 'crime']",['IN'],,tt0419058,7.2,25177,8.389,6.411
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],,tt0425601,7.1,13151,7.211,6.7
tm114504,The Legend of Bhagat Singh,MOVIE,2002,,155,"['drama', 'action', 'history']",['IN'],,tt0319736,8.2,16748,4.27,6.906
tm456581,Anchor Baby,MOVIE,2010,,97,"['drama', 'documentation', 'thriller']",['US'],,tt3296300,6.3,92,0.883,4
tm36991,RV,MOVIE,2006,PG,99,"['comedy', 'family', 'european']","['US', 'DE', 'GB']",,tt0449089,5.6,61295,41.846,5.883
tm156575,Billu,MOVIE,2009,PG,137,"['drama', 'comedy']",['IN'],,tt1230448,6.3,12361,7.974,6.5
ts23835,Masha and the Bear,SHOW,2009,TV-Y,6,"['animation', 'comedy', 'family', 'action']",['RU'],5,tt1884856,7.5,3381,59.403,6.881
tm368679,Madness in the Desert,MOVIE,2004,,141,['documentation'],['IN'],,tt0417528,8.4,395,2.838,6.7
tm72587,Guru,MOVIE,2007,PG-13,166,"['drama', 'documentation', 'european']",['IN'],,tt0499375,7.7,24249,11.961,6.801
tm31335,Golmaal Returns,MOVIE,2008,PG,135,"['comedy', 'crime']",['IN'],,tt1092005,5.2,8382,5.235,5.082
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,113,"['animation', 'fantasy', 'action']",['JP'],,tt1485763,7.5,6072,31.693,7.469
tm237621,The Figurine: Araromire,MOVIE,2009,PG-13,122,"['drama', 'horror', 'thriller']",['NG'],,tt1542960,4.4,266,3.249,4
tm76835,Jab We Met,MOVIE,2007,PG-13,138,"['romance', 'comedy', 'drama']",['IN'],,tt1093370,7.9,54797,11.058,7.3
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,,155,"['drama', 'romance', 'comedy']",['IN'],,tt0473367,7.4,27357,5.83,6.818
tm340006,Banyuki,MOVIE,2010,,182,"['action', 'drama']",['JP'],,tt1735848,6.9,26,2.385,2
ts20398,Kath & Kim,SHOW,2002,,24,['comedy'],['AU'],4,tt0272397,8.4,4609,4.649,6.6
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,"['scifi', 'comedy', 'drama', 'animation']",['JP'],1,tt1033796,7.8,936,16.763,7.417
tm96052,Palermo Hollywood,MOVIE,2004,,113,['drama'],['AR'],,tt0422907,5.3,215,2.03,5.077
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['animation', 'drama', 'action', 'comedy', 'family', 'scifi']","['CA', 'US']",6,tt0454349,5.1,8694,36.963,5.821
tm21155,Falafel,MOVIE,2007,,80,"['drama', 'european']","['LB', 'FR']",,tt0922424,6.6,241,3.043,5.5
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,PG,150,"['comedy', 'romance', 'action']",['IN'],,tt1252596,6.4,15367,8.017,6.1
tm91046,"Cairo 6,7,8",MOVIE,2010,,100,['drama'],['EG'],,tt1764141,7.4,4559,6.173,7.4
tm27598,Open Season,MOVIE,2006,PG,86,"['animation', 'comedy', 'drama', 'family', 'fantasy']",['US'],,tt0400717,6.1,99432,22.934,6.1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"['drama', 'comedy', 'romance']",['IN'],,tt0248126,7.4,51658,22.126,7.8
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],,tt0986264,8.3,196038,19.424,7.996
tm137484,Astro Boy,MOVIE,2009,PG,94,"['animation', 'action', 'family', 'comedy', 'drama', 'fantasy', 'scifi']","['US', 'HK', 'JP']",,tt0375568,6.2,37841,28.801,6.298
tm44530,Fashion,MOVIE,2008,PG-13,167,"['drama', 'romance']",['IN'],,tt0964516,6.9,12740,8.121,6.388
tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,"['comedy', 'drama', 'romance']",['IN'],,tt0347304,7.9,71235,14.343,7.4
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",['GB'],3,tt1436544,7.4,1375,18.127,6.308
ts98353,DreamWorks Spooky Stories,SHOW,2009,,26,"['animation', 'family']",['US'],1,tt6958564,6.2,27,0.88,
ts30356,Octonauts,SHOW,2010,TV-Y,15,"['animation', 'action', 'comedy', 'family']",['GB'],7,tt1710177,7.6,1207,82.866,7.2
tm27480,American Pie Presents: The Naked Mile,MOVIE,2006,R,97,['comedy'],['US'],,,,,44.481,5.5
tm80455,Manorama Six Feet Under,MOVIE,2007,R,137,"['thriller', 'drama', 'crime']",['IN'],,tt0920464,7.5,8374,3.306,6.512
tm418157,Monty Python Conquers America,MOVIE,2008,,55,['documentation'],[],,tt19880958,7.2,12,1.963,6.5
tm53999,Open Season 2,MOVIE,2008,PG,71,"['animation', 'family', 'comedy']",['US'],,tt1107365,5.5,24891,22.448,5.8
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,101,"['crime', 'comedy']",['CA'],,tt1337032,7.3,7615,5.36,6.8
tm92977,Ishqiya,MOVIE,2010,R,115,"['comedy', 'drama', 'romance', 'thriller']",['IN'],,tt1345777,7.3,10634,5.293,6.4
tm139349,Jim Gaffigan: King Baby,MOVIE,2009,,72,"['comedy', 'documentation']",['US'],,tt1390471,7.7,2623,4.232,6.9
ts17028,Dinosaur King,SHOW,2007,,21,"['action', 'scifi', 'comedy', 'animation', 'family', 'western']",['JP'],2,tt1524993,5.8,792,22.71,8.16
tm142408,The Pink Panther 2,MOVIE,2009,PG,92,"['comedy', 'crime', 'family', 'action']",['US'],,tt0838232,5.6,46285,15.052,5.736
tm92671,Once a Gangster,MOVIE,2010,,95,"['comedy', 'action', 'crime']",['HK'],,tt1611840,5.7,517,4.286,6.4
tm91125,Fida,MOVIE,2004,,122,"['thriller', 'crime', 'drama', 'romance', 'action']",['IN'],,tt0422236,5.4,2749,3.18,5.2
tm91176,IjÃ©: The Journey,MOVIE,2010,,106,['drama'],"['US', 'NG']",,tt1578582,6.3,112,1.807,2
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],,tt0328962,6.9,7110,8.574,6.7
tm68191,My FÃ¼hrer,MOVIE,2007,,89,"['drama', 'war', 'comedy', 'european']",['DE'],,tt0780568,5.5,4509,8.17,5.6
tm101609,Raajneeti,MOVIE,2010,PG,167,"['thriller', 'crime', 'drama']",['IN'],,tt1291465,7.1,18096,5.781,6.21
tm29028,Salt of This Sea,MOVIE,2008,,109,"['drama', 'european', 'romance']","['PS', 'BE', 'FR', 'ES', 'CH']",,tt1090680,6.8,1298,2.586,6.4
tm145243,Wake Up Sid,MOVIE,2009,,138,"['comedy', 'drama', 'romance']",['IN'],,tt1324059,7.6,32228,6.403,7.15
tm130811,National Security,MOVIE,2003,PG-13,88,"['action', 'comedy', 'crime', 'thriller']","['GB', 'US']",,tt0271668,5.6,52056,17.66,5.9
tm31274,Made of Honor,MOVIE,2008,PG-13,101,"['romance', 'comedy', 'reality']","['GB', 'US']",,tt1267429,5.8,73417,13.189,6.434
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],,tt0282674,8.1,111053,11.72,7.288
